SM_R4C1_timestamps,median_pass_3
3059.576095,2.934816383857262e-07
3061.124832,2.934816383857262e-07
3062.67357,2.934816383857262e-07
3064.222307,2.934816383857262e-07
3065.771044,2.9348804549874503e-07
3067.319782,2.934912490552545e-07
3068.868518,2.934912490552545e-07
3073.51473,2.934912490552545e-07
3075.063468,2.934912490552545e-07
3076.612205,2.934912490552545e-07
3078.160941,2.934912490552545e-07
3079.709679,2.934912490552545e-07
3081.258416,2.934912490552545e-07
3082.807153,2.934912490552545e-07
3085.703771,2.934912490552545e-07
3087.252508,2.934912490552545e-07
3088.801245,2.934912490552545e-07
3090.349982,2.934912490552545e-07
3091.898719,2.934912490552545e-07
3093.447457,2.934912490552545e-07
3096.544931,2.934912490552545e-07
3098.093668,2.934912490552545e-07
3099.642406,2.934912490552545e-07
3098.294525,2.934912490552545e-07
3102.73988,2.934912490552545e-07
3101.391999,2.934912490552545e-07
3106.038211,2.934912490552545e-07
3107.586948,2.934912490552545e-07
3109.135685,2.934912490552545e-07
3110.684422,2.934912490552545e-07
3112.233159,2.9348742182275204e-07
3113.781897,2.9347548928657343e-07
3116.879371,2.9345372977871455e-07
3118.428108,2.934226460888159e-07
3119.976845,2.933971632503929e-07
3121.525582,2.933891098976859e-07
3125.970937,2.933891098976859e-07
3127.519675,2.933891098976859e-07
3129.068412,2.933891098976859e-07
3130.617149,2.933807194357533e-07
3132.266314,2.933639385118882e-07
3133.714623,2.933555480499556e-07
3137.012954,2.933555480499556e-07
3138.561692,2.933555480499556e-07
3140.110429,2.933555480499556e-07
3141.659166,2.9334348840307614e-07
3143.207903,2.933193691093173e-07
3144.75664,2.932968111493592e-07
3146.305377,2.93275814523202e-07
3147.854114,2.9325999185319203e-07
3150.750732,2.9324598827150213e-07
3152.29947,2.9322453633836697e-07
3153.848206,2.931875203492991e-07
3157.146537,2.931280023314756e-07
3158.695274,2.930582840050865e-07
3160.244012,2.930029633990825e-07
3161.792749,2.9296549049141803e-07
3163.341486,2.92931129810537e-07
3166.238104,2.92896825038275e-07
3166.438961,2.92866306706258e-07
3169.335579,2.928387021577356e-07
3169.536435,2.9280346227746797e-07
3171.085172,2.9276837112239575e-07
3174.082218,2.9274493515766663e-07
3177.280121,2.927202035120387e-07
3178.828857,2.9269963166169876e-07
3180.377595,2.926913980279231e-07
3181.926332,2.926837753348036e-07
3183.47507,2.926722208830937e-07
3185.023806,2.926591755303349e-07
3186.572544,2.926390679855636e-07
3188.121281,2.926021075907513e-07
3192.566636,2.925504076441606e-07
3194.115373,2.9250037983570404e-07
3195.66411,2.9247067811266835e-07
3197.313276,2.924568072744466e-07
3198.962441,2.924364072557538e-07
3200.511178,2.923994902445996e-07
3202.059915,2.9235076220692163e-07
3203.608652,2.9231259950685033e-07
3205.15739,2.9229365247072553e-07
3206.706127,2.922560137093879e-07
3209.602745,2.921548171348713e-07
3208.254864,2.919866259099842e-07
3211.352338,2.918145092318563e-07
3214.248956,2.917142295191748e-07
3217.446859,2.9167650573770016e-07
3219.096024,2.9165494342336933e-07
3222.093071,2.916294329074825e-07
3223.541379,2.9159774803804086e-07
3225.090117,2.915648631871041e-07
3225.290973,2.9151854747814303e-07
3228.388447,2.9147190673453176e-07
3229.937184,2.9143140451513936e-07
3231.485922,2.913739610741741e-07
3233.034659,2.913204984634726e-07
3234.583396,2.9129466952995453e-07
3237.480014,2.91268022864706e-07
3239.229607,2.9121689997088045e-07
3240.778345,2.911704890343751e-07
3242.327082,2.9114025248666486e-07
3243.875819,2.9109509213496463e-07
3246.872865,2.910478199379368e-07
3248.421602,2.9102569086400067e-07
3249.970339,2.91013555347352e-07
3251.519077,2.910011893090833e-07
3253.067814,2.9099146230531556e-07
3254.716979,2.909707217396537e-07
3257.613598,2.90924911807927e-07
3259.162335,2.9087225446437965e-07
3260.8115,2.908383696840243e-07
3262.259809,2.908202451237549e-07
3263.808546,2.9080201623436723e-07
3265.357283,2.907785035352629e-07
3266.90602,2.9074984895729727e-07
3268.454757,2.907045822507147e-07
3270.003494,2.9065661146718803e-07
3271.552232,2.906379082908151e-07
3274.649706,2.9062929296990755e-07
3276.3993,2.906087330431613e-07
3277.948037,2.905898713007852e-07
3279.496774,2.905779811574377e-07
3281.045511,2.9056933919138717e-07
3283.942129,2.905541487821785e-07
3285.490867,2.9052447875458753e-07
3287.140032,2.9049350259462793e-07
3288.789196,2.90473474277887e-07
3291.886671,2.9045566279639584e-07
3293.435408,2.904292607446118e-07
3294.984146,2.903995037381711e-07
3297.880764,2.9038003697605164e-07
3299.429501,2.903641912751725e-07
3298.08162,2.9033835035876545e-07
3302.627403,2.903177024474614e-07
3304.276569,2.90312550812061e-07
3305.825306,2.903107375976444e-07
3307.374042,2.9030494869327905e-07
3308.922781,2.9029881052779806e-07
3311.819398,2.9029664805226587e-07
3312.020255,2.9029664805226587e-07
3313.568992,2.9029179047550944e-07
3315.117729,2.9027615717740873e-07
3318.014347,2.902539829584807e-07
3318.215203,2.9023339645552565e-07
3321.111821,2.9021942152200844e-07
3322.760986,2.902080328967389e-07
3321.312678,2.901867088480771e-07
3325.758033,2.9015675971445603e-07
3327.507626,2.901355060804743e-07
3329.056363,2.901195667082878e-07
3330.605101,2.9008485170423503e-07
3332.153838,2.90037373648474e-07
3335.050456,2.900016041092737e-07
3336.605083,2.8996978731911454e-07
3338.15382,2.8992284263130544e-07
3338.354676,2.8986729392121357e-07
3343.000888,2.8981630728753866e-07
3344.549625,2.897505661005553e-07
3346.098362,2.896438295841605e-07
3347.6471,2.8917454931838695e-07
3349.195837,2.5983558808830595e-07
3357.709763,1.6685263779661103e-07
3359.952004,6.003076436165896e-08
3361.123339,9.964062893957635e-09
3362.294674,2.6652484225775143e-09
3363.566437,2.6652484225775143e-09
3367.381726,2.6652484225775143e-09
3368.553061,2.6652484225775143e-09
3369.724396,2.6652484225775143e-09
3371.665352,2.6652484225775143e-09
3374.008023,2.6652484225775143e-09
3376.651976,2.6652484225775143e-09
3377.823312,2.6652484225775143e-09
3381.236888,2.6652484225775143e-09
3382.408223,2.6652484225775143e-09
3383.579557,2.6652484225775143e-09
3384.851321,2.6652484225775143e-09
3386.123084,2.6652484225775143e-09
3388.465753,2.6652484225775143e-09
3391.778902,2.6652484225775143e-09
3393.050664,2.6652484225775143e-09
3394.222,2.6652484225775143e-09
3397.836432,2.6652484225775143e-09
3399.007767,2.6652484225775143e-09
3401.250009,2.6652484225775143e-09
3402.421343,2.6899144099731897e-09
3403.592679,2.7357061041106164e-09
3405.935348,2.791733998279856e-09
3409.449352,2.8847246595450867e-09
3410.620687,3.082948982054235e-09
3411.792022,3.377581206595231e-09
3414.23512,3.624892950810131e-09
3416.176077,3.754960208363564e-09
3418.920459,3.86769975662693e-09
3420.091794,4.008682908783433e-09
3421.263129,4.183676722170117e-09
3424.375421,5.248784177280816e-09
3425.747612,8.002187448426569e-09
3428.291138,1.09541596748615e-08
3429.462472,1.2511965821097968e-08
3431.704715,1.2995893010154663e-08
3433.846528,1.2995893010154663e-08
3436.189198,1.2995893010154663e-08
3437.460961,1.2995893010154663e-08
3438.632295,1.2995893010154663e-08
3442.246728,1.2995893010154663e-08
3444.48897,1.2995893010154663e-08
3445.660305,1.2995893010154663e-08
3446.831639,1.2995893010154663e-08
3450.5465,1.2995893010154663e-08
3451.717835,1.2995893010154663e-08
3453.658792,1.2995893010154663e-08
3454.830127,1.2995893010154663e-08
3457.574509,1.2995893010154663e-08
3458.745844,1.2995893010154663e-08
3459.917179,1.2995893010154663e-08
3461.088514,1.2995893010154663e-08
3464.301234,1.2995893010154663e-08
3466.84476,1.2995893010154663e-08
3468.016095,1.2995893010154663e-08
3469.287858,1.2971174074846114e-08
3471.329243,1.2808225961728375e-08
3472.601005,1.2735903354212547e-08
3476.014583,1.267049761435968e-08
3477.185917,1.258233904202213e-08
3478.357252,1.252568954205111e-08
3479.528587,1.250788516790019e-08
3481.971684,1.2494886362664992e-08
3484.213926,1.2473952593381306e-08
3485.586118,1.2437815491181736e-08
3489.20055,1.2375804752327925e-08
3490.371885,1.2319182655440675e-08
3491.54322,1.229508230262786e-08
3493.484176,1.2282033668259313e-08
3496.128131,1.2268406151805633e-08
3498.269945,1.2258958910494132e-08
3500.512186,1.2250304168057688e-08
3503.055712,1.2240872762443338e-08
3504.02619,1.2231407818625202e-08
3505.197525,1.2223377153588826e-08
3506.569716,1.2217204908364929e-08
3509.113242,1.2209365421912063e-08
3511.255055,1.2194106230379373e-08
3512.42639,1.2169687820585487e-08
3514.969916,1.2148688626791194e-08
3516.910873,1.2136610586443155e-08
3518.082209,1.2120799838116976e-08
3520.625734,1.2102405051477492e-08
3522.767547,1.2091359142836814e-08
3525.110217,1.208587778625661e-08
3526.281552,1.208207754810702e-08
3527.452887,1.2077077816742387e-08
3530.197269,1.2067334921279912e-08
3531.368604,1.2055249278774856e-08
3532.539939,1.2047125304648319e-08
3533.711274,1.2043115408849343e-08
3535.953516,1.2039706472137855e-08
3539.367092,1.2035931522343034e-08
3540.538427,1.2031202695320464e-08
3543.081953,1.2026943130494907e-08
3544.253287,1.20254420367858e-08
3545.424622,1.20254420367858e-08
3548.938627,1.20254420367858e-08
3550.109962,1.20254420367858e-08
3551.281297,1.20254420367858e-08
3552.452632,1.20254420367858e-08
3555.866208,1.20254420367858e-08
3558.309306,1.20254420367858e-08
3559.48064,1.20254420367858e-08
3560.651976,1.20254420367858e-08
3562.693361,1.20254420367858e-08
3564.16598,1.20254420367858e-08
3566.207365,1.20254420367858e-08
3567.679985,1.20254420367858e-08
3571.09356,1.20254420367858e-08
3573.235375,1.20254420367858e-08
3575.477615,1.20254420367858e-08
3576.950235,1.20254420367858e-08
3578.12157,1.20254420367858e-08
3581.535146,1.20254420367858e-08
3582.907338,1.20254420367858e-08
3584.078672,1.20254420367858e-08
3585.250007,1.202530603491252e-08
3590.905825,1.202517003303924e-08
3593.449352,1.202503403116596e-08
3594.620686,1.2024898029292678e-08
3595.792021,1.2024898029292678e-08
3596.963356,1.2024898029292678e-08
3600.47736,1.2024898029292678e-08
3601.648695,1.2024898029292678e-08
